road_id,road_type,road_length_km,road_condition,road_width_m,traffic_level,elevation_m,slope_degree,rainfall_mm,temperature_c,previous_disruptions,previous_accidents,flood,landslide,bridge_damage,road_accessible,risk_score,risk_category
R01534,State Highway,2.96,3,11.57,0,1336.4,42.9,116.38,17.94,2,2,0,1,0,0,0.5058357461714814,High
R01535,District Road,8.16,0,11.07,1,80.1,33.99,122.35,30.59,1,2,1,0,0,1,0.3678287587613285,Moderate
R01536,Highway,17.1,2,3.3,1,2367.6,17.2,95.34,33.86,4,0,0,0,0,1,0.18958413295136603,Safe
R01537,State Highway,18.17,1,8.06,2,1479.2,36.71,94.39,30.62,3,2,1,0,1,1,0.6143284937144148,High
R01538,District Road,10.37,0,10.1,1,1007.5,9.53,79.57,19.92,3,1,0,1,1,1,0.38375776286965085,Moderate
R01539,State Highway,12.09,1,5.21,0,159.2,9.6,40.92,14.07,1,2,0,0,0,1,0.0715882128747364,Safe
R01540,District Road,14.31,2,7.72,2,937.9,35.59,45.12,27.46,0,0,0,0,0,1,0.21881683182430384,Safe
R01541,District Road,16.74,2,6.65,0,58.8,25.17,57.41,32.59,1,1,0,0,0,1,0.19260189900836963,Safe
R01542,Highway,2.87,1,4.77,2,844.6,25.01,48.6,20.04,3,0,0,1,0,1,0.36569553149148637,Moderate
R01543,District Road,16.3,2,8.53,2,2381.1,25.82,107.37,11.02,3,1,1,0,0,1,0.42063533944975745,Moderate
R01544,State Highway,9.88,0,11.94,0,428.0,5.66,172.06,13.11,2,3,0,0,0,1,0.13218605018037263,Safe
R01545,Village Road,9.29,3,6.29,0,1386.3,15.73,152.45,19.57,3,1,0,0,0,1,0.24555089322135443,Safe
R01546,District Road,8.77,2,7.97,2,507.2,25.79,59.23,22.48,4,2,0,0,0,1,0.15082271857713875,Safe
R01547,Village Road,10.43,2,5.95,1,1969.3,11.14,32.06,17.26,3,2,0,0,0,1,0.14595553898937524,Safe
R01548,District Road,18.93,2,10.89,0,1427.9,22.68,54.36,22.19,3,2,0,0,0,1,0.14697709975573067,Safe
R01549,Highway,11.19,1,10.78,2,545.5,25.07,78.0,33.97,0,1,0,0,0,1,0.11624535287523619,Safe
R01550,District Road,19.09,1,4.61,1,2172.3,42.43,34.97,11.93,0,3,0,0,0,1,0.16260120327462563,Safe
R01551,Village Road,4.02,1,11.1,1,1970.9,11.06,45.03,30.09,2,2,0,0,0,1,0.1783475659198896,Safe
R01552,District Road,14.62,1,4.36,1,2380.7,19.77,8.14,21.38,1,4,0,0,0,1,0.1379596855846997,Safe
R01553,Village Road,16.34,1,3.86,2,51.5,44.17,75.16,26.34,4,2,0,0,0,1,0.240978930179505,Safe
R01554,Village Road,13.74,0,8.88,1,1169.9,8.41,80.06,34.23,0,1,1,0,0,1,0.34553661381611356,Moderate
R01555,State Highway,12.33,1,6.47,0,2499.6,35.1,95.3,21.49,0,1,0,1,0,1,0.35930873269455865,Moderate
R01556,State Highway,11.51,0,7.78,1,2037.4,7.97,52.44,12.4,2,1,0,0,0,1,0.05880484115174129,Safe
R01557,District Road,17.29,0,8.87,1,2086.7,38.25,38.77,30.7,1,1,0,1,0,1,0.4250615222835476,Moderate
R01558,District Road,16.52,0,3.48,2,1571.8,21.96,29.25,16.62,2,2,0,0,0,1,0.1366050856019825,Safe
R01559,Village Road,2.88,2,5.64,1,1796.6,43.75,41.01,32.63,0,1,0,0,0,1,0.2011343303532822,Safe
R01560,Village Road,17.05,1,7.15,1,2023.0,7.65,190.65,12.05,1,2,1,1,0,1,0.6138731206976539,High
R01561,State Highway,8.57,2,5.4,0,276.1,30.96,155.25,15.7,5,0,0,0,0,1,0.23135742545189175,Safe
R01562,State Highway,5.45,0,3.44,2,1746.8,31.29,122.07,34.2,4,3,1,0,0,1,0.33772727035216454,Moderate
R01563,Village Road,17.46,1,3.78,1,2047.7,32.35,152.37,32.01,1,1,0,0,0,1,0.22160856347843272,Safe
R01564,State Highway,8.92,0,10.22,1,150.1,4.54,89.53,15.47,3,1,0,0,0,1,0.15101752109565386,Safe
R01565,Village Road,16.26,0,11.2,3,777.8,12.99,130.28,29.41,1,1,0,0,0,1,0.18504607979748666,Safe
R01566,District Road,5.64,1,4.37,2,843.8,15.21,86.09,12.16,3,1,0,0,0,1,0.1383030683871978,Safe
R01567,District Road,0.58,1,5.24,1,2143.7,14.59,68.94,13.95,3,2,0,1,0,1,0.35160629237967367,Moderate
R01568,Highway,10.16,0,8.87,2,1961.9,30.38,60.74,14.56,1,1,0,0,0,1,0.12281145284831885,Safe
R01569,District Road,2.45,1,11.59,3,1658.2,2.47,163.41,11.08,0,2,0,0,0,1,0.19483566557442578,Safe
R01570,District Road,15.21,2,5.7,2,2021.6,32.85,26.92,22.11,1,1,0,0,0,1,0.24073326287308466,Safe
R01571,District Road,5.88,0,10.7,1,1160.9,23.7,12.3,19.77,4,2,0,0,0,1,0.11495943148448627,Safe
R01572,State Highway,9.15,0,7.55,2,2193.5,7.78,53.47,24.74,2,2,0,0,0,1,0.08735638632218547,Safe
R01573,District Road,2.2,1,11.61,0,623.8,10.18,78.47,27.22,4,1,0,0,0,1,0.1637878919096003,Safe
R01574,Village Road,6.09,0,4.23,1,1776.2,4.39,53.37,24.88,0,2,0,0,0,1,0.0681983423466969,Safe
R01575,State Highway,15.74,3,11.76,1,642.3,20.66,102.09,16.96,1,1,0,0,0,1,0.27098694986885896,Moderate
R01576,Highway,3.46,1,6.97,1,147.7,26.77,198.28,12.07,1,1,1,0,1,1,0.5654922643303114,High
R01577,Highway,13.12,1,11.58,2,746.2,26.14,97.73,28.3,0,1,0,0,0,1,0.183822261022952,Safe
R01578,District Road,18.39,1,7.13,0,1257.6,43.31,75.09,17.73,4,1,0,0,0,1,0.16955385344376794,Safe
R01579,District Road,13.76,1,7.77,0,2116.4,13.32,18.22,16.18,2,1,1,0,0,1,0.22440473159451113,Safe
R01580,District Road,16.31,0,10.24,1,1296.7,34.29,13.72,27.26,1,2,0,0,0,1,0.08010083310578207,Safe
R01581,State Highway,2.62,3,9.5,1,488.9,32.54,70.57,21.05,4,4,0,0,0,1,0.3362225909449883,Moderate
R01582,State Highway,5.39,1,8.58,1,2482.3,2.76,95.59,15.11,1,1,1,1,1,0,0.5584035294469601,High
R01583,District Road,17.94,0,6.75,3,711.7,41.85,166.58,29.16,2,2,1,1,0,1,0.6856017690530329,High
R01584,District Road,14.44,1,10.13,2,2464.0,41.91,134.53,30.16,2,2,0,0,0,1,0.2626592255153711,Moderate
R01585,Village Road,12.97,0,11.53,1,2344.0,17.84,127.28,34.63,1,5,1,0,0,1,0.3050202803885729,Moderate
R01586,Highway,13.44,0,3.09,0,1379.0,18.8,31.14,21.7,2,0,0,0,0,1,0.12102475858461448,Safe
R01587,District Road,8.58,1,8.29,1,275.3,36.88,105.32,10.92,0,1,0,1,0,1,0.3907854136153386,Moderate
R01588,District Road,1.37,1,10.79,2,1753.8,22.28,117.75,22.93,0,3,0,0,0,1,0.13450702801563086,Safe
R01589,District Road,15.8,1,8.88,1,2122.0,35.96,47.98,10.58,2,1,0,0,0,1,0.2599741940622873,Moderate
R01590,District Road,13.73,0,10.21,0,1141.0,1.63,20.63,33.69,3,0,0,0,0,1,0.0882919883547018,Safe
R01591,District Road,9.72,1,11.06,0,635.6,11.26,130.57,14.37,0,2,1,1,0,1,0.5019216498567269,High
R01592,Village Road,18.05,0,9.76,0,2016.9,4.1,86.92,33.13,4,4,1,1,0,1,0.4630050617918597,Moderate
R01593,Highway,7.06,1,9.45,1,1385.4,20.44,66.82,33.75,4,3,0,0,0,1,0.1469500647596878,Safe
R01594,Highway,6.24,1,11.68,2,534.2,38.44,83.72,29.39,2,1,0,0,0,1,0.17147945886805815,Safe
R01595,District Road,17.52,1,10.77,2,2376.4,25.64,130.16,12.18,2,0,0,0,0,1,0.2447540598641512,Safe
R01596,District Road,16.04,2,10.34,1,2372.8,23.42,284.4,23.96,1,0,1,0,0,1,0.4597008611672713,Moderate
R01597,State Highway,10.54,2,3.78,2,949.3,16.47,12.79,18.86,2,1,0,0,0,1,0.1153025670988013,Safe
R01598,Highway,3.05,3,5.15,3,206.8,2.86,140.74,30.51,2,2,1,1,0,0,0.5889555968085445,High
R01599,Highway,4.69,3,8.01,2,1595.4,34.49,95.11,17.56,0,0,0,1,1,0,0.5495823858143056,High
R01600,Village Road,13.3,2,9.39,2,827.2,25.68,60.62,21.28,0,0,0,0,0,1,0.2118361827069182,Safe
R01601,State Highway,8.01,3,5.73,3,212.6,41.89,178.81,24.34,5,0,1,1,0,0,0.7263046193126858,High
R01602,State Highway,16.81,2,3.84,1,2234.9,19.44,41.06,10.88,0,0,1,1,0,0,0.5560791840367634,High
R01603,State Highway,19.02,2,5.8,0,2495.4,18.07,100.67,25.22,1,2,0,1,0,0,0.32164956702580044,Moderate
R01604,State Highway,16.21,0,9.94,3,908.5,43.85,72.24,18.61,1,0,0,0,0,1,0.23138546827234993,Safe
R01605,Highway,7.86,0,10.9,1,1874.6,6.35,27.03,23.23,2,0,0,0,0,1,0.06096167558004416,Safe
R01606,District Road,15.88,2,11.22,2,211.1,11.36,28.94,13.12,3,2,1,0,0,1,0.3521584246530841,Moderate
R01607,Highway,7.35,1,6.41,2,955.8,21.97,38.96,18.4,3,0,0,0,0,1,0.18399266294787292,Safe
R01608,Village Road,3.76,2,6.35,1,316.4,23.56,170.2,24.54,4,2,1,1,0,0,0.6857231845467231,High
R01609,State Highway,1.15,0,6.66,1,185.6,24.69,70.62,24.29,2,1,0,1,0,1,0.3187723224219294,Moderate
R01610,District Road,8.02,1,6.38,1,1492.5,9.54,47.61,13.95,2,0,0,0,0,1,0.1378096545918037,Safe
R01611,Village Road,18.12,2,9.0,0,2015.0,41.71,76.16,20.37,1,0,0,0,0,1,0.26373621040777817,Moderate
R01612,District Road,5.16,3,6.22,0,1159.8,31.66,43.19,22.99,2,2,1,0,1,0,0.5127588078729266,High
R01613,District Road,4.53,0,3.18,1,1334.2,11.63,75.27,12.03,2,4,0,0,0,1,0.14205966645373852,Safe
R01614,State Highway,19.41,2,6.95,0,713.3,13.24,46.06,24.98,0,2,0,0,0,1,0.06625861006054654,Safe
R01615,State Highway,0.99,2,5.02,1,1854.1,39.62,25.57,15.79,0,3,0,0,0,1,0.15767623418285376,Safe
R01616,District Road,15.82,0,3.26,0,934.6,17.12,202.75,33.01,2,2,0,1,0,1,0.30879779344918107,Moderate
R01617,Village Road,6.77,1,7.24,2,215.4,25.04,22.8,16.71,3,0,0,0,0,1,0.16256480079551658,Safe
R01618,District Road,1.23,0,4.85,2,455.5,5.42,183.37,29.68,3,0,1,0,0,1,0.37347553196985295,Moderate
R01619,District Road,18.4,0,7.07,1,364.7,11.33,12.34,24.55,1,1,0,0,0,1,0.06367246415658107,Safe
R01620,District Road,3.22,1,5.5,1,1117.9,18.75,124.36,27.13,3,1,1,1,0,1,0.6096860953366751,High
R01621,District Road,11.26,0,8.43,3,209.8,29.53,25.0,32.54,1,0,0,0,0,1,0.05417413293144391,Safe
R01622,Highway,5.84,0,11.92,0,2025.9,12.61,70.76,31.2,3,2,1,1,0,1,0.5097558331469384,High
R01623,District Road,1.77,2,7.93,1,2274.6,42.78,162.11,13.19,0,3,1,0,0,1,0.5059303455406101,High
R01624,Village Road,1.47,1,8.82,0,658.6,9.91,139.83,33.34,1,2,1,1,0,1,0.5921798943142818,High
R01625,State Highway,2.75,1,11.27,1,1239.5,35.05,154.58,13.47,3,1,0,0,0,1,0.23487393165879608,Safe
R01626,District Road,1.89,0,6.37,0,1321.7,16.41,250.61,17.91,1,0,1,0,0,1,0.4214635990238871,Moderate
R01627,State Highway,15.33,2,4.5,0,2463.3,37.5,64.14,23.08,3,3,0,0,1,1,0.31026758645401853,Moderate
R01628,District Road,9.97,2,5.55,0,210.8,41.54,145.75,33.33,2,3,0,0,0,1,0.2339922586535773,Safe
R01629,Highway,7.19,1,6.63,1,1686.3,8.42,119.19,25.68,1,3,0,0,0,1,0.017947419838338807,Safe
R01630,District Road,8.66,3,8.81,1,897.1,22.12,89.47,31.87,2,3,1,0,0,0,0.42264584276317524,Moderate
R01631,Village Road,18.61,2,3.04,1,1279.4,6.95,68.74,33.54,3,1,0,0,0,1,0.16284845462598166,Safe
R01632,State Highway,18.26,2,10.68,1,581.7,31.76,56.35,28.71,3,4,0,1,0,0,0.4169400138079533,Moderate
R01633,District Road,14.46,2,3.68,0,442.6,37.45,79.53,22.05,4,1,1,0,0,1,0.3821291133561474,Moderate
R01634,Village Road,17.75,0,11.11,2,646.7,17.53,73.31,19.7,1,3,0,0,0,1,0.17253695289559434,Safe
R01635,Village Road,6.73,0,11.54,1,224.6,17.85,22.96,16.88,1,0,0,0,1,1,0.22797552413048336,Safe
R01636,State Highway,7.93,0,11.91,0,731.3,9.17,217.66,22.66,2,0,1,0,0,1,0.34997961924789595,Moderate
R01637,State Highway,12.47,0,10.29,0,1741.4,13.79,67.88,11.2,1,2,0,0,0,1,0.14672334124620678,Safe
R01638,State Highway,12.66,0,4.28,2,1646.1,14.58,90.8,15.7,2,0,0,0,0,1,0.12449064341961273,Safe
R01639,Village Road,9.89,2,9.36,2,1408.5,7.0,249.43,18.96,1,1,0,1,0,0,0.4253910837380989,Moderate
R01640,Village Road,8.31,0,4.83,1,50.9,13.95,42.39,31.33,3,1,0,1,0,1,0.29424774672672466,Moderate
R01641,District Road,19.73,3,11.07,1,358.2,40.83,59.94,19.4,3,1,0,0,0,1,0.2250916423498869,Safe
R01642,Village Road,16.51,1,5.85,1,2115.0,14.64,28.38,15.99,0,0,0,0,1,1,0.15867888633866067,Safe
R01643,District Road,8.98,0,5.94,1,715.8,12.35,137.89,29.57,3,1,0,0,1,1,0.23952201935317327,Safe
R01644,District Road,14.68,1,11.26,2,2284.9,17.31,34.58,33.58,1,2,0,0,0,1,0.12969987845642814,Safe
R01645,Highway,5.76,0,3.12,1,2192.6,43.21,228.23,29.37,3,1,1,0,0,1,0.5034437537667534,High
R01646,Village Road,2.45,3,4.75,0,429.6,34.41,35.15,13.14,2,4,0,0,0,1,0.26435483958748784,Moderate
R01647,Highway,7.37,2,6.8,0,2250.5,9.08,77.68,18.01,2,1,1,0,0,1,0.3537715686218027,Moderate
R01648,Village Road,8.36,0,9.31,0,1588.2,33.86,42.3,25.07,2,2,0,0,0,1,0.0,Safe
R01649,Village Road,0.82,3,8.83,2,1594.2,34.48,191.36,14.9,1,1,1,0,0,0,0.5599775407905871,High
R01650,District Road,16.39,2,9.02,0,2139.1,42.76,76.13,25.91,1,2,1,1,0,0,0.575428511795113,High
R01651,Highway,7.5,0,10.92,1,1042.4,40.1,54.74,15.9,1,0,1,1,0,1,0.5637764982789694,High
R01652,State Highway,11.82,1,4.09,2,1851.4,4.28,84.9,23.57,5,0,1,0,0,1,0.34323311866048134,Moderate
R01653,State Highway,1.94,1,7.7,1,1686.0,20.46,80.33,27.67,4,2,0,0,0,1,0.16367708255016553,Safe
R01654,State Highway,3.91,0,9.53,2,1940.2,31.63,260.16,29.67,1,1,1,0,0,1,0.4569689338641175,Moderate
R01655,Highway,17.85,2,8.73,1,1667.5,43.8,184.14,30.01,3,4,0,1,0,0,0.5256702511980357,High
R01656,Village Road,12.37,0,7.03,1,246.1,3.83,64.68,29.37,2,1,0,0,0,1,0.12474769598595095,Safe
R01657,District Road,19.03,1,3.15,2,767.1,16.57,83.83,13.43,4,0,0,1,0,1,0.44282640481297303,Moderate
R01658,State Highway,19.98,0,3.54,2,2352.8,22.15,184.13,34.73,0,1,0,1,0,1,0.39453881035909816,Moderate
R01659,State Highway,7.75,3,4.07,1,597.4,18.6,87.98,29.3,3,1,0,1,0,0,0.42210991869635456,Moderate
R01660,District Road,6.33,2,6.09,2,1207.0,20.51,153.47,12.6,2,2,1,0,1,0,0.5318906092819546,High
R01661,District Road,17.24,0,4.06,2,924.5,16.61,73.49,27.44,5,0,1,1,0,1,0.5266346491182523,High
R01662,District Road,19.97,0,6.83,2,261.4,43.68,67.81,21.75,5,2,0,1,0,1,0.4017363342502321,Moderate
R01663,Village Road,12.78,0,4.61,1,493.9,36.15,30.12,20.7,0,0,0,0,0,1,0.11594687281722346,Safe
R01664,District Road,16.01,2,10.01,1,752.3,33.15,57.33,26.92,2,3,0,0,0,1,0.1755638580072195,Safe
R01665,Village Road,15.74,0,10.84,1,1185.1,18.48,88.66,14.2,5,3,0,0,0,1,0.07784110364138291,Safe
R01666,Village Road,7.43,2,6.51,2,2192.6,39.67,70.53,34.99,5,1,1,0,0,1,0.4196880860208035,Moderate
R01667,State Highway,11.7,3,7.6,0,1313.3,4.2,76.12,23.61,1,1,0,0,0,1,0.1616192917682044,Safe
R01668,Village Road,16.74,1,11.58,2,1647.2,6.45,55.32,24.87,0,1,0,0,0,1,0.17981606752568607,Safe
R01669,Highway,13.92,0,7.82,1,1093.6,42.93,59.12,20.63,2,2,0,0,1,1,0.23873382224736545,Safe
R01670,Village Road,0.91,1,11.96,1,2181.7,25.51,72.21,25.15,1,1,1,0,0,1,0.36252353603983783,Moderate
R01671,State Highway,7.07,1,4.28,1,1673.4,7.18,111.06,26.6,1,3,0,0,0,1,0.06844478607399158,Safe
R01672,Village Road,3.32,1,10.76,1,272.0,42.71,141.59,18.64,3,1,1,0,0,1,0.3596771237963848,Moderate
R01673,Village Road,5.04,1,7.47,2,1219.9,43.87,33.56,21.55,1,2,0,0,0,1,0.09086786894522068,Safe
R01674,Village Road,18.16,1,3.2,1,2076.7,39.67,63.47,16.39,2,1,0,1,0,1,0.46793547228458277,Moderate
R01675,Village Road,1.22,1,11.75,0,1847.5,10.74,80.07,29.3,4,3,1,0,0,1,0.33901561158646926,Moderate
R01676,State Highway,4.79,2,11.69,0,2268.0,12.53,105.01,28.43,3,3,0,0,0,1,0.13678247364656818,Safe
R01677,Highway,6.54,0,6.45,2,607.8,18.31,89.39,30.27,4,2,1,0,0,1,0.32541012919445805,Moderate
R01678,District Road,12.53,1,11.59,2,2444.1,26.07,70.35,27.57,1,2,0,0,1,1,0.2616954226663167,Moderate
R01679,State Highway,10.91,2,4.27,0,748.4,44.65,121.23,10.5,0,1,0,0,0,1,0.3073820031645119,Moderate
R01680,District Road,4.76,0,9.12,1,172.9,43.03,18.02,14.78,4,2,0,0,0,1,0.14849460018444804,Safe
R01681,State Highway,3.7,2,4.73,0,1264.4,41.45,119.73,19.72,3,2,0,0,0,1,0.26139935668307096,Moderate
R01682,Village Road,5.12,2,5.22,3,320.3,4.02,62.63,15.85,4,1,0,1,0,0,0.43593915586574594,Moderate
R01683,District Road,10.3,1,10.01,0,1719.2,34.07,98.43,23.29,2,2,0,1,0,1,0.4130356092095003,Moderate
R01684,Village Road,5.79,0,6.4,0,2256.4,39.46,165.75,32.45,3,5,1,1,0,1,0.6537564453969719,High
R01685,Highway,18.98,0,3.06,0,2307.3,15.0,31.18,28.45,1,1,0,0,0,1,0.0,Safe
R01686,Village Road,9.55,0,6.73,2,1537.2,9.88,117.8,16.66,2,0,1,0,1,1,0.3932452613617152,Moderate
R01687,Village Road,1.65,0,5.05,2,1361.4,33.68,50.99,19.94,3,2,0,0,0,1,0.256336765168521,Moderate
R01688,District Road,14.72,3,9.15,1,2485.3,4.09,43.58,11.3,1,1,0,0,0,1,0.12353477036564836,Safe
R01689,District Road,6.91,1,4.75,0,1469.6,42.34,105.84,10.16,4,4,0,0,0,1,0.23682006031132843,Safe
R01690,Village Road,13.24,0,10.58,1,2322.3,7.02,32.29,20.63,0,2,1,0,0,1,0.22779476594164683,Safe
R01691,State Highway,5.95,3,5.4,0,2295.7,20.59,68.02,28.2,2,1,0,0,0,1,0.2180727025339573,Safe
R01692,District Road,11.63,2,6.54,0,759.3,44.23,32.16,31.52,1,2,0,0,0,1,0.27780190364203744,Moderate
R01693,State Highway,15.56,0,5.68,2,83.7,44.47,152.02,20.79,3,2,1,1,0,1,0.6581707213791743,High
R01694,Highway,18.6,1,8.8,2,1126.0,34.92,69.23,14.51,0,3,0,0,0,1,0.31262726635717164,Moderate
R01695,State Highway,5.59,0,3.91,3,2160.4,37.76,152.5,16.53,0,0,0,1,0,1,0.4778726925514895,Moderate
R01696,Highway,7.03,3,7.3,1,2098.5,43.52,104.24,21.14,1,2,0,1,1,0,0.5322772808950834,High
R01697,Highway,9.55,1,6.01,0,1529.0,41.73,17.6,26.24,3,1,0,0,0,1,0.06928608723048969,Safe
R01698,Highway,18.58,2,10.96,2,433.8,27.99,12.13,23.57,5,3,0,0,1,1,0.18447941095673154,Safe
R01699,Village Road,18.08,0,3.66,0,313.6,33.06,46.03,31.02,1,4,0,1,0,1,0.29924770498750153,Moderate
R01700,District Road,2.25,2,10.47,0,2389.0,26.72,120.88,10.46,4,2,0,1,0,0,0.39894763801416394,Moderate
R01701,Village Road,3.07,0,4.51,0,1082.4,22.79,41.94,34.8,0,1,1,0,0,1,0.2724960183175606,Moderate
R01702,District Road,10.16,3,3.8,3,1638.0,39.64,104.91,33.23,0,1,0,0,1,0,0.3989030154497947,Moderate
R01703,State Highway,2.58,3,4.82,2,2269.4,33.21,91.36,13.74,1,3,1,0,0,0,0.5334451319160411,High
R01704,District Road,7.24,1,3.92,0,2181.2,38.69,52.89,11.2,4,2,0,0,0,1,0.10334472030635135,Safe
R01705,District Road,3.39,2,7.69,0,1438.9,4.32,44.72,25.44,1,2,0,0,0,1,0.1434027635997374,Safe
R01706,Highway,12.9,2,11.89,2,1245.4,25.94,45.71,28.04,3,1,0,0,0,1,0.2142785750197385,Safe
R01707,District Road,19.02,3,3.31,2,1851.4,14.83,230.79,21.88,0,0,1,0,0,0,0.5676688682632429,High
R01708,State Highway,19.94,0,7.15,2,906.6,23.1,118.31,16.96,2,3,0,0,0,1,0.19856081015950142,Safe
R01709,District Road,7.82,1,6.47,0,1582.2,27.58,106.59,25.98,5,5,1,0,0,1,0.45931457166611356,Moderate
R01710,District Road,12.18,2,6.06,1,106.7,38.06,85.21,25.9,1,2,0,0,0,1,0.1917687991177339,Safe
R01711,State Highway,17.2,2,5.99,1,2069.6,1.43,48.3,13.71,5,1,0,0,0,1,0.16309343890224115,Safe
R01712,Highway,2.79,1,11.06,3,2495.2,7.38,29.88,29.99,2,1,0,0,0,1,0.15371022268000484,Safe
R01713,Village Road,13.95,2,3.17,0,2389.0,41.47,99.77,28.74,2,3,0,0,0,1,0.2142491547159011,Safe
R01714,District Road,8.47,0,9.97,1,931.7,43.53,83.9,12.12,2,1,0,0,0,1,0.17113058358193217,Safe
R01715,Highway,4.52,2,5.28,0,1351.2,2.49,26.19,21.56,1,2,0,0,0,1,0.09346764074588314,Safe
R01716,Village Road,8.35,0,6.45,1,628.7,14.93,54.77,19.84,4,2,1,0,0,1,0.3403351414813356,Moderate
R01717,Highway,1.98,0,6.78,0,792.3,0.44,28.51,21.56,3,1,0,0,0,1,0.02819275437058906,Safe
R01718,District Road,14.06,1,5.74,2,1170.5,34.09,72.91,21.53,3,1,0,0,0,1,0.2137183240852652,Safe
R01719,Village Road,5.43,1,3.84,0,1880.3,30.69,124.08,23.1,4,2,0,0,0,1,0.13058217049997906,Safe
R01720,State Highway,6.57,1,4.03,1,93.8,25.42,36.71,16.93,1,1,0,0,0,1,0.2329499843516564,Safe
R01721,Highway,2.86,1,5.68,1,1014.7,31.12,44.8,21.74,0,0,0,0,0,1,0.14534829118027254,Safe
R01722,Highway,17.36,0,10.4,2,1413.4,24.2,107.98,12.49,1,0,1,0,0,1,0.3182875662219373,Moderate
R01723,State Highway,10.12,0,4.21,2,577.2,10.75,120.71,14.42,0,1,0,0,0,1,0.13788785132742418,Safe
R01724,Highway,11.66,2,9.68,0,242.3,33.95,299.25,12.2,1,0,1,1,0,0,0.7294954784215859,High
R01725,District Road,11.6,1,5.6,0,1372.0,35.25,40.25,14.65,0,3,0,0,0,1,0.12428464547195717,Safe
R01726,Highway,8.5,1,10.95,1,1612.6,38.44,93.47,10.11,2,1,1,0,1,1,0.5218990367039105,High
R01727,District Road,4.25,1,6.85,1,1620.5,42.93,57.42,10.95,2,1,0,1,0,1,0.3322297760004159,Moderate
R01728,Village Road,15.03,3,4.55,0,923.6,33.64,52.01,29.92,4,2,0,0,0,1,0.19510092380254865,Safe
R01729,Village Road,2.98,2,11.87,2,631.5,2.45,84.93,14.98,3,1,0,0,0,1,0.1834132200331703,Safe
R01730,District Road,2.53,0,4.59,0,589.9,0.94,73.72,23.0,1,0,0,0,0,1,0.12370211965068469,Safe
R01731,State Highway,14.35,2,8.11,3,149.3,33.29,31.63,19.26,0,2,0,0,0,1,0.13279731804136902,Safe
R01732,District Road,4.57,3,8.12,0,502.5,2.52,113.3,18.23,3,0,0,0,0,1,0.17787893282028772,Safe
R01733,District Road,6.48,1,6.36,0,2055.6,14.22,59.65,31.43,5,0,0,0,0,1,0.15570462542060198,Safe
R01734,District Road,9.77,3,11.56,1,57.5,6.13,60.12,22.16,2,2,1,0,0,0,0.42271241318966263,Moderate
R01735,Highway,9.26,1,10.59,1,157.5,43.6,90.61,22.92,0,0,0,0,0,1,0.23525493636054304,Safe
R01736,Village Road,14.32,1,10.47,0,361.2,14.24,245.36,21.48,3,2,0,0,0,1,0.21078568074959406,Safe
R01737,District Road,12.66,0,11.77,2,1079.6,2.48,88.56,16.72,3,1,0,0,0,1,0.09696081617090273,Safe
R01738,State Highway,13.07,1,7.11,1,867.7,42.73,52.37,27.08,1,1,0,1,0,1,0.35724974125472003,Moderate
R01739,State Highway,14.42,0,3.87,0,485.7,27.39,52.47,11.18,3,3,0,0,0,1,0.09206369333783343,Safe
R01740,District Road,6.21,0,9.89,2,321.8,1.62,38.67,17.04,0,2,0,0,0,1,0.08356478360535603,Safe
R01741,Village Road,6.79,0,6.43,3,2350.2,37.5,131.05,26.54,2,2,0,1,0,1,0.4834170899374591,Moderate
R01742,District Road,9.04,0,4.71,1,2282.6,6.86,65.92,10.84,0,2,0,0,0,1,0.057009919997427175,Safe
R01743,Village Road,6.5,1,7.35,2,1941.2,36.11,64.79,10.64,1,1,0,0,0,1,0.10989389028245383,Safe
R01744,Highway,19.71,1,11.33,0,667.5,27.12,19.04,19.32,4,0,0,0,0,1,0.17147086306411066,Safe
R01745,District Road,16.37,0,4.54,0,843.1,7.97,59.27,16.28,2,0,0,0,0,1,0.029437380795716776,Safe
R01746,District Road,3.71,3,10.64,1,1681.3,33.87,102.93,27.52,4,0,0,0,0,1,0.24519827368967392,Safe
R01747,Highway,0.61,0,6.76,3,764.7,20.45,32.75,28.9,2,3,0,0,1,1,0.25648959587915937,Moderate
R01748,State Highway,1.33,1,4.23,1,1350.0,28.71,61.74,10.91,2,1,0,1,0,1,0.29197965407000376,Moderate
R01749,Village Road,5.26,0,10.64,0,1645.6,39.13,8.32,20.91,1,0,0,0,0,1,0.08265675477424991,Safe
R01750,Highway,2.73,0,11.73,1,1322.0,11.71,18.25,33.58,3,0,0,0,0,1,0.10362643778795816,Safe
R01751,District Road,10.9,0,5.62,0,1062.5,16.47,55.69,17.82,1,0,0,0,0,1,0.0497068899866987,Safe
R01752,State Highway,17.23,1,5.73,0,902.3,44.88,114.42,14.92,1,0,0,1,0,1,0.41682609456614805,Moderate
R01753,Highway,14.87,2,6.51,1,1955.5,22.87,80.17,23.03,4,0,0,0,0,1,0.1729865049974684,Safe
R01754,State Highway,4.7,0,10.33,1,1860.5,25.13,109.74,21.27,1,3,0,0,0,1,0.10169840833210095,Safe
R01755,Village Road,8.29,1,3.09,0,1755.8,12.84,132.97,15.49,1,2,0,0,0,1,0.0709251827946105,Safe
R01756,Village Road,10.4,0,5.02,0,968.0,18.72,48.36,15.67,1,2,0,0,0,1,0.09081115171806624,Safe
